"Table 1a: Estimated population by sex, single year of age and 2011 Data Zone area, and council area: 30 June 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PERSONS,,,,,,,,,,,,PERSONS,,,,,,,,,,,,,PERSONS,,,,,,,,,,,,PERSONS,,,,,,,,,,,,PERSONS,,,,,,,,,,,,PERSONS,,,,,,,,,,,,PERSONS,,,,,,,,,,,,,,,,,,,
Area code,Area name,Council area,All ages,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90+,,
S01010375,Kelvingrove and University - 02,Glasgow City,553,3,3,2,2,3,2,1,1,1,4,0,5,2,6,2,2,3,5,6,31,52,77,54,27,31,13,8,13,7,5,11,11,6,3,3,5,3,5,3,1,7,3,3,4,7,6,0,2,13,7,7,2,7,5,3,1,0,7,1,3,2,0,3,2,3,1,2,3,2,3,2,3,1,2,2,1,0,2,0,1,2,1,0,1,0,1,1,0,0,0,2,,
S01010376,Kelvingrove and University - 03,Glasgow City,862,1,4,4,5,3,2,4,0,3,4,1,4,1,4,1,1,3,4,4,29,37,65,55,74,48,54,35,20,26,23,18,26,14,19,11,11,13,11,13,8,7,14,8,8,9,4,11,17,6,4,5,3,5,5,4,7,1,6,10,3,2,3,6,4,1,1,5,4,2,4,3,4,4,2,1,4,1,2,3,1,1,0,0,1,0,1,0,0,0,2,0,,
S01010377,Kelvingrove and University - 04,Glasgow City,1016,0,10,3,9,5,4,12,15,6,11,8,7,5,7,2,3,4,7,11,48,86,75,90,63,46,33,35,24,23,19,28,24,14,9,19,13,11,6,3,7,7,9,8,8,10,5,9,4,4,3,7,10,4,10,6,8,4,7,11,6,5,6,2,7,4,3,2,6,4,1,2,4,1,3,1,4,1,6,0,3,1,1,0,0,1,0,0,1,0,1,1,,
S01010378,Kelvingrove and University - 05,Glasgow City,823,0,5,4,1,1,2,5,4,9,3,2,11,3,4,2,3,8,6,9,43,100,86,65,58,48,23,24,21,16,11,6,6,14,8,8,8,8,10,2,6,6,12,13,6,6,8,5,2,2,9,3,1,11,1,3,4,5,6,2,5,8,2,2,6,8,3,4,2,4,1,2,1,6,1,2,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,,
S01010379,Kelvingrove and University - 06,Glasgow City,1228,5,3,4,10,7,4,12,8,7,11,7,9,8,10,2,6,7,6,14,63,128,109,68,85,53,42,28,18,20,20,21,15,14,12,13,13,10,11,12,10,15,9,6,12,18,6,9,11,6,10,12,9,7,15,1,9,5,9,12,16,9,12,12,2,12,6,8,6,8,5,4,3,6,3,4,4,4,1,0,1,3,0,3,1,0,2,1,2,2,1,1,,
S01010380,Kelvingrove and University - 07,Glasgow City,950,9,8,2,4,3,4,3,5,6,9,7,8,7,7,1,1,1,5,8,14,28,36,39,46,27,18,33,25,28,24,23,25,27,13,10,12,11,8,11,10,12,14,11,3,11,12,13,7,6,15,11,9,10,6,11,16,8,5,14,7,10,6,6,18,4,5,10,11,12,7,3,12,7,6,4,7,1,5,5,4,2,7,6,3,7,2,1,2,2,2,6,,
S01010381,Hillhead - 01,Glasgow City,749,2,1,0,3,3,6,1,2,0,4,1,1,2,4,1,1,3,2,6,26,30,55,53,38,34,44,43,53,23,19,24,12,13,20,9,15,15,18,17,8,10,5,13,10,5,2,9,1,5,2,8,1,3,2,2,3,2,3,3,1,2,2,0,3,4,5,8,1,4,5,0,1,2,1,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,,
S01010382,Hillhead - 02,Glasgow City,862,4,5,2,4,5,8,4,2,6,4,3,3,8,3,2,1,3,3,2,11,35,35,28,39,27,38,31,30,25,23,24,23,20,19,22,18,18,18,14,16,13,19,9,7,16,3,11,12,13,5,5,14,9,6,9,5,7,11,5,8,7,10,2,5,1,11,4,5,2,3,0,3,3,2,4,1,2,2,4,4,1,1,1,2,1,0,3,2,0,1,2,,
S01010383,Hillhead - 03,Glasgow City,683,3,1,3,4,7,6,2,3,5,6,9,3,4,6,2,5,4,6,5,19,14,20,45,30,23,13,19,22,8,24,13,7,13,17,10,10,9,11,7,8,14,5,9,7,4,4,11,10,8,7,7,3,12,12,6,7,13,10,5,9,9,4,4,6,6,10,5,1,5,3,3,4,4,0,1,2,5,7,1,4,1,0,2,2,0,1,0,1,1,1,1,,
S01010384,Hillhead - 04,Glasgow City,1971,7,8,5,1,3,1,7,5,6,5,4,2,5,2,4,2,4,12,12,28,86,111,110,119,151,87,82,102,80,98,55,76,52,53,49,50,45,43,33,27,27,17,22,16,11,9,11,13,7,5,12,12,12,8,15,9,15,6,6,7,10,0,5,5,10,11,4,4,3,3,2,6,5,7,3,2,1,1,1,2,4,0,1,0,0,1,2,1,1,0,4,,
S01010385,Hillhead - 05,Glasgow City,845,2,4,1,1,0,2,6,4,0,3,3,2,1,1,4,4,0,5,6,13,21,33,39,34,34,35,46,22,36,28,21,24,14,19,25,15,15,20,17,7,8,11,16,5,17,10,12,5,6,11,3,10,10,0,11,7,7,5,4,10,11,13,4,7,4,2,3,2,5,1,0,4,8,3,5,4,2,3,5,4,1,1,1,4,1,4,0,2,1,2,3,,
S01010386,Hillhead - 06,Glasgow City,1438,7,13,4,5,11,4,1,8,5,4,2,3,3,4,4,2,4,5,11,29,28,20,52,119,92,115,87,70,72,44,47,42,28,13,32,31,13,19,18,10,12,4,8,15,2,7,12,14,15,9,18,7,7,15,16,4,11,13,12,13,5,12,7,14,4,2,8,9,4,3,7,1,2,6,7,6,5,5,0,6,7,3,3,2,3,3,0,0,4,2,3,,
S01010387,Hillhead - 07,Glasgow City,2305,6,11,6,6,7,4,4,10,6,0,3,8,6,3,7,3,0,17,15,65,106,170,111,125,132,149,169,126,133,86,129,70,92,59,43,41,26,22,15,11,10,10,11,5,10,13,0,10,8,6,4,2,10,9,7,5,13,16,7,4,11,6,12,7,13,7,12,4,10,5,4,4,1,2,12,4,1,5,1,1,3,3,0,4,0,1,4,1,2,0,3,,
S01010388,Glasgow Harbour and Partick South - 01,Glasgow City,975,4,3,5,9,2,9,6,1,1,5,7,0,7,8,5,4,10,8,2,1,12,14,24,26,27,30,26,24,28,47,32,32,22,33,19,18,16,13,12,14,16,7,9,11,9,9,7,8,14,8,17,4,13,14,11,14,13,16,12,9,5,11,13,14,8,3,9,9,7,8,5,8,8,9,5,7,9,10,2,4,5,4,3,4,5,1,3,2,0,3,4,,
S01010389,Glasgow Harbour and Partick South - 02,Glasgow City,1394,9,11,11,6,13,7,15,13,9,7,10,7,7,3,7,2,5,4,10,20,38,24,28,67,72,56,57,65,44,46,45,39,34,24,24,31,29,25,24,27,27,26,21,28,19,7,21,14,16,9,8,18,6,6,20,12,10,6,17,10,12,7,7,8,12,13,10,4,9,3,7,7,3,2,0,2,2,1,5,1,1,0,0,0,1,0,0,0,0,0,1,,
S01010390,Glasgow Harbour and Partick South - 03,Glasgow City,1088,4,2,5,4,2,1,3,4,7,5,1,2,6,2,5,2,6,0,2,2,10,10,15,21,24,31,42,50,51,40,50,44,29,41,45,32,50,31,25,13,17,11,13,13,14,16,5,13,14,10,16,12,12,5,12,16,10,6,16,7,11,19,11,9,5,7,6,5,8,4,10,1,4,6,2,3,2,3,0,4,1,1,5,3,1,0,0,0,0,0,0,,
S01010391,Glasgow Harbour and Partick South - 04,Glasgow City,853,2,6,3,1,1,1,6,9,8,4,7,7,3,1,2,5,5,2,2,1,2,4,7,20,19,33,33,35,44,34,37,28,20,35,23,25,24,14,12,21,8,13,12,12,14,0,11,10,14,16,9,3,9,10,6,4,16,4,7,10,13,13,7,9,8,6,9,3,3,7,2,3,4,2,3,0,2,4,2,4,1,1,1,0,0,1,1,3,0,0,7,,
S01010392,Glasgow Harbour and Partick South - 05,Glasgow City,1042,10,20,9,7,18,8,33,12,17,4,19,5,9,1,1,5,3,2,2,4,3,8,6,17,22,17,21,27,21,36,35,55,43,31,52,28,31,26,33,41,17,21,12,9,11,2,7,9,7,10,4,13,15,7,10,17,8,14,9,4,11,4,7,9,6,3,4,7,4,3,3,8,1,6,3,1,2,1,0,1,2,1,0,1,1,1,0,0,1,2,1,,
S01010393,Partick - 01,Glasgow City,966,5,5,8,10,1,5,7,9,6,7,1,4,2,3,2,1,4,1,1,1,3,15,10,29,17,27,38,45,40,49,24,42,33,29,25,23,27,24,1,7,13,15,21,16,11,8,14,10,7,18,11,7,3,10,2,7,13,12,3,10,5,9,9,6,11,2,10,6,12,6,5,4,7,6,5,3,4,1,7,8,6,5,4,6,3,4,4,0,2,0,4,,
S01010394,Partick - 02,Glasgow City,950,10,13,6,9,18,9,9,10,8,7,8,7,7,9,5,3,7,8,8,7,7,8,7,17,28,14,23,17,20,27,18,26,9,24,16,15,17,25,9,26,22,1,14,8,12,15,12,12,15,23,5,9,17,15,14,13,12,10,5,16,20,13,13,5,12,5,9,7,1,7,9,1,5,4,5,5,9,4,4,4,4,4,4,2,6,2,5,0,1,1,8,,
S01010395,Partick - 03,Glasgow City,1054,8,10,3,6,6,4,4,3,6,5,2,4,8,6,8,2,2,6,6,11,8,3,20,19,30,29,49,32,55,49,52,30,35,24,46,19,25,24,25,18,14,4,18,0,7,12,7,14,17,11,2,11,16,14,12,6,12,2,8,4,8,12,11,10,6,7,4,5,5,7,14,5,9,1,3,1,7,5,2,3,2,1,11,4,3,6,1,1,2,0,5,,
S01010396,Partick - 04,Glasgow City,1012,7,11,7,4,12,6,0,12,5,11,4,5,3,3,7,3,4,3,4,5,10,9,19,23,24,25,41,36,56,47,33,30,17,29,30,21,17,10,13,11,28,12,14,7,6,12,5,15,6,6,7,17,10,13,10,7,6,3,11,13,5,9,14,11,4,18,12,13,5,10,6,3,2,2,5,9,9,6,5,3,3,0,4,3,7,3,0,5,4,2,5,,
S01010397,Partickhill and Hyndland - 01,Glasgow City,533,2,5,5,5,2,1,3,2,3,7,4,1,0,2,3,4,3,4,3,19,14,23,22,18,12,8,15,9,8,12,9,10,8,7,11,7,1,5,3,7,7,3,7,3,8,2,6,5,9,6,12,5,3,8,4,11,2,8,7,2,13,9,8,10,5,4,5,5,9,3,3,4,3,2,7,5,3,7,1,1,2,2,2,5,1,0,0,1,0,1,7,,
S01010398,Partickhill and Hyndland - 02,Glasgow City,1028,7,4,5,12,6,5,5,1,7,3,14,4,1,4,2,4,1,3,3,7,6,9,11,13,19,29,17,17,41,31,36,16,32,38,29,48,27,22,21,20,3,16,15,12,13,9,5,8,8,9,6,8,12,10,6,15,19,12,9,16,11,15,5,10,11,12,9,6,7,7,9,9,8,10,8,11,7,4,6,7,4,3,2,8,0,6,3,5,11,4,19,,
S01010399,Partickhill and Hyndland - 03,Glasgow City,1264,10,6,6,8,9,3,5,6,6,12,6,10,6,9,4,5,1,3,0,5,4,8,10,12,20,36,37,45,43,53,50,59,50,51,47,50,29,33,41,29,26,26,12,7,9,8,12,22,13,12,6,9,9,10,14,12,20,5,11,8,12,14,12,12,6,7,9,9,9,5,13,7,11,6,6,3,7,10,5,0,6,2,2,3,2,0,3,2,1,1,1,,
S01010400,Partickhill and Hyndland - 04,Glasgow City,1167,9,6,8,7,13,13,19,12,9,9,16,2,7,7,7,14,15,19,4,6,9,14,8,14,24,9,32,13,30,37,39,16,24,17,29,12,17,24,12,21,21,12,12,24,13,4,7,8,28,21,13,11,19,13,11,17,15,19,21,11,24,15,10,17,21,9,15,14,13,7,11,14,11,14,2,5,11,6,2,7,4,3,8,6,3,1,2,0,0,1,8,,
S01010401,Partickhill and Hyndland - 05,Glasgow City,772,6,2,3,3,1,1,6,4,5,2,5,6,1,3,6,3,2,4,6,1,11,14,15,6,20,2,15,20,18,31,6,27,13,23,15,12,19,9,12,12,10,20,14,6,4,8,2,11,8,10,13,8,4,5,13,14,5,9,4,10,13,12,5,8,15,5,10,16,12,10,9,11,8,12,8,7,10,4,4,0,5,6,4,6,4,7,1,1,1,5,5,,
S01010402,Partickhill and Hyndland - 06,Glasgow City,1022,8,6,7,11,6,10,8,5,14,13,4,7,3,8,8,13,5,5,10,6,7,5,5,17,17,8,28,23,38,26,41,21,19,26,38,7,13,17,16,24,14,10,20,8,14,4,23,13,12,13,19,17,7,8,14,15,21,11,11,17,9,12,15,13,17,6,11,7,15,6,12,7,7,0,7,3,1,1,3,6,4,5,2,3,1,6,3,6,2,1,7,,
S01010403,Dowanhill - 01,Glasgow City,1015,7,14,5,8,3,6,3,7,8,7,7,6,9,8,8,5,8,3,2,6,7,5,13,13,7,16,15,15,23,22,31,23,13,8,8,13,11,22,14,10,19,16,5,10,4,3,14,15,15,11,15,21,11,13,16,20,20,26,13,19,14,7,19,13,17,17,4,15,9,15,12,15,14,20,6,15,4,9,7,8,8,7,9,7,9,2,1,8,4,1,14,,
S01010404,Dowanhill - 02,Glasgow City,994,10,4,3,3,5,9,4,6,8,7,7,6,8,7,7,6,8,5,2,0,4,11,9,3,17,15,22,17,16,24,19,21,18,22,25,15,13,5,14,14,3,14,10,8,15,20,8,14,18,16,27,25,18,18,15,9,21,10,23,14,17,7,19,8,9,8,15,16,7,14,20,10,6,10,10,12,8,7,8,13,1,6,0,3,4,3,7,5,3,5,8,,
S01010405,Dowanhill - 03,Glasgow City,789,6,5,4,5,6,5,8,5,8,15,8,3,5,8,7,6,2,8,2,4,3,3,5,5,9,3,20,10,13,7,16,15,5,18,13,14,10,10,4,14,18,8,5,12,12,10,20,15,23,21,16,24,14,10,3,10,15,15,9,22,12,17,5,8,12,4,14,23,7,8,13,15,8,11,3,5,3,4,3,3,2,2,0,1,1,1,0,1,1,2,1,,
S01010406,Dowanhill - 04,Glasgow City,857,8,3,8,2,5,9,4,3,4,8,6,7,7,4,3,1,6,3,6,13,34,35,31,21,16,22,22,24,17,25,19,15,18,12,20,12,12,8,8,12,14,6,6,6,23,13,1,12,14,14,6,12,7,11,12,13,14,7,11,8,12,11,7,5,10,12,14,7,3,10,12,4,5,2,6,3,1,4,5,3,4,0,2,1,3,1,1,1,1,1,3,,
S01010407,Dowanhill - 05,Glasgow City,875,3,2,5,5,2,2,4,3,9,1,2,3,2,1,13,4,6,4,8,39,85,73,69,54,48,44,30,23,21,15,14,10,16,9,5,4,3,3,11,8,4,7,7,6,10,2,3,9,7,2,3,4,4,0,5,3,8,2,9,10,3,8,6,4,8,6,11,5,1,4,3,7,5,1,6,5,2,1,1,2,2,1,3,2,0,1,1,0,2,2,4,,
S01010408,Kelvinside and Jordanhill - 01,Glasgow City,533,3,7,11,4,4,3,8,3,9,9,11,4,5,8,2,0,11,4,1,4,1,5,8,4,4,4,3,4,9,7,5,4,13,11,3,14,8,10,8,11,9,8,3,10,17,6,11,6,2,7,4,12,9,9,9,10,10,7,7,4,6,14,2,4,7,6,4,4,3,5,7,5,4,6,3,2,3,8,2,1,3,1,4,0,2,5,1,1,2,2,9,,
S01010409,Kelvinside and Jordanhill - 02,Glasgow City,637,3,5,5,7,8,11,10,10,8,9,9,7,10,13,11,11,18,12,3,4,3,3,3,8,8,3,3,1,7,10,2,3,7,4,4,3,5,8,8,8,8,8,11,9,6,10,11,14,6,13,12,9,14,12,9,12,12,14,9,6,12,8,14,9,5,9,8,2,2,2,4,9,2,5,9,6,6,2,3,5,3,0,7,3,2,4,2,2,1,1,10,,
S01010410,Kelvinside and Jordanhill - 03,Glasgow City,596,6,9,6,9,6,2,9,4,10,6,6,12,10,7,10,8,7,6,4,4,5,4,2,1,1,4,2,10,10,2,5,2,7,12,7,9,7,11,10,4,4,9,5,5,5,7,7,7,8,1,7,20,12,8,10,13,19,12,15,18,9,10,11,14,7,9,7,6,6,8,6,3,6,2,3,3,2,2,3,3,5,3,2,2,1,5,1,0,2,1,6,,
S01010411,Kelvinside and Jordanhill - 04,Glasgow City,1084,8,12,8,16,11,15,19,15,19,21,21,24,18,20,34,14,16,15,20,7,9,10,6,7,11,10,12,6,6,10,15,13,12,4,10,3,11,12,12,16,11,17,18,22,15,14,21,15,25,20,15,21,17,13,15,14,12,15,11,14,12,14,20,8,9,6,11,15,14,9,10,13,11,11,4,6,8,9,6,6,2,8,3,3,5,0,0,1,2,0,5,,
S01010412,Kelvinside and Jordanhill - 05,Glasgow City,955,4,4,10,8,10,10,2,11,3,4,3,7,7,3,8,6,3,11,1,7,3,2,9,9,22,13,22,24,12,25,20,24,16,32,25,30,10,23,10,9,3,20,12,27,11,8,14,26,25,6,13,18,11,15,17,15,9,15,15,16,11,11,14,6,6,20,2,12,5,5,11,12,11,7,8,7,8,3,2,4,3,3,2,6,0,2,2,7,2,1,4,,
S01010413,Kelvinside and Jordanhill - 06,Glasgow City,808,4,7,7,8,7,9,9,3,8,6,10,7,8,10,11,14,3,7,5,4,4,1,2,7,3,7,8,10,8,7,19,10,5,9,12,10,8,9,15,9,10,4,10,5,12,7,6,12,12,7,20,12,11,2,14,5,6,3,11,15,13,18,6,12,12,12,17,16,11,9,9,17,17,12,6,10,9,18,10,4,8,9,7,2,4,8,6,10,5,2,15,,
S01010414,Kelvinside and Jordanhill - 07,Glasgow City,1119,6,5,15,7,19,11,15,13,18,24,12,11,21,9,9,21,10,16,10,2,0,4,6,11,6,5,11,10,18,9,21,18,27,15,27,22,26,12,8,16,18,19,12,17,22,8,14,17,11,14,19,18,16,19,19,9,15,15,12,15,13,9,19,14,21,8,0,9,5,15,12,11,14,10,11,3,7,10,12,6,7,9,8,7,1,3,8,5,2,5,20,,
S01010415,Broomhill - 01,Glasgow City,1104,12,8,11,7,8,9,17,11,18,10,3,6,4,7,4,9,7,10,6,11,9,11,19,8,15,22,17,30,25,30,31,27,25,19,14,27,7,19,17,14,16,18,21,15,10,16,20,12,13,12,10,21,13,16,11,26,18,13,18,11,13,14,15,14,16,9,4,13,12,4,9,10,10,10,11,8,6,7,2,4,1,6,7,5,0,0,6,9,1,3,1,,
S01010416,Broomhill - 02,Glasgow City,761,8,4,7,2,9,6,12,5,12,14,8,8,6,7,9,3,6,3,5,0,5,2,3,1,8,10,14,16,18,15,12,18,8,13,8,8,14,9,13,16,5,14,7,15,7,16,17,17,9,8,9,8,9,6,15,10,8,12,13,12,9,10,9,12,12,9,12,7,8,3,7,8,7,12,8,2,7,10,3,1,10,5,2,4,3,2,2,2,0,2,11,,
S01010417,Broomhill - 03,Glasgow City,625,6,8,6,2,3,7,10,6,4,7,4,6,4,10,8,7,6,8,6,2,1,8,3,5,8,9,5,10,7,12,14,17,10,6,19,22,4,9,12,5,6,11,1,8,13,13,5,5,2,7,11,9,15,13,9,3,5,7,13,12,5,6,10,4,7,6,10,7,4,10,11,12,0,5,8,1,2,6,2,5,2,2,6,2,5,3,2,0,5,1,2,,
S01010418,Broomhill - 04,Glasgow City,1139,11,7,10,10,5,2,8,9,1,13,7,5,7,0,12,10,14,9,5,5,7,10,9,13,20,16,18,7,21,38,24,34,40,40,29,28,34,12,23,20,24,14,21,20,16,7,12,18,8,21,20,19,17,23,18,16,12,18,20,15,13,13,13,10,11,12,17,11,10,10,10,8,11,11,9,7,1,4,3,1,2,3,2,1,5,1,2,2,1,1,2,,
S01010419,Broomhill - 05,Glasgow City,1040,14,10,9,11,10,9,7,9,11,11,8,8,5,9,9,0,3,1,6,7,6,12,13,16,10,19,17,17,24,24,25,21,19,21,22,8,15,12,15,28,17,14,23,9,12,4,14,11,15,13,14,16,12,15,11,18,23,27,21,22,13,15,8,8,17,6,7,9,8,15,13,16,16,15,7,7,11,4,3,4,2,3,3,2,3,1,2,0,0,3,7,,
S01010420,Victoria Park - 01,Glasgow City,692,7,10,5,6,9,9,6,11,5,5,6,6,11,4,6,11,9,7,6,7,1,4,8,4,3,3,5,7,9,10,6,8,3,16,9,8,9,14,9,4,10,12,14,3,5,15,1,10,11,4,6,4,10,15,8,7,15,8,0,14,10,13,11,11,9,14,6,5,4,6,6,7,5,10,9,8,9,3,9,8,1,4,8,8,10,7,3,5,4,6,15,,
S01010421,Victoria Park - 02,Glasgow City,834,9,5,12,15,8,11,8,9,10,5,13,10,12,8,14,16,5,16,2,8,7,7,7,2,8,11,7,9,9,12,4,15,14,18,7,13,8,8,8,13,19,10,16,5,6,7,13,9,9,23,15,16,16,14,12,12,13,19,8,4,15,17,5,13,13,9,6,14,10,8,8,0,7,11,8,9,7,5,6,6,4,1,1,6,2,0,1,5,3,0,5,,
S01010422,Victoria Park - 03,Glasgow City,1145,7,13,18,15,18,9,17,13,19,1,16,14,13,15,5,13,5,7,8,7,4,11,7,5,7,7,14,17,13,19,11,20,32,13,7,18,13,16,17,28,24,12,12,12,30,12,18,23,15,14,18,19,23,10,14,18,21,16,22,17,16,17,7,11,14,7,18,9,13,5,14,11,5,24,11,11,14,8,7,2,5,6,5,4,4,5,1,1,5,1,22,,
S01010423,Whiteinch - 01,Glasgow City,843,5,9,6,15,13,2,10,8,6,14,5,7,12,9,10,5,5,11,10,6,4,7,4,5,15,17,15,17,18,15,21,27,14,8,23,19,21,29,12,4,5,12,14,16,15,13,13,14,11,18,12,11,9,15,12,7,20,10,8,9,9,12,9,8,8,7,5,11,5,5,5,7,7,2,1,4,5,4,1,1,2,1,1,4,0,1,1,3,0,2,5,,
S01010424,Whiteinch - 02,Glasgow City,1107,8,9,11,8,17,5,14,12,5,8,19,9,14,15,8,6,14,13,6,6,7,3,25,20,19,25,11,30,32,25,23,18,27,17,21,19,16,24,26,11,15,20,14,10,15,15,14,8,22,18,15,10,22,16,16,12,8,14,17,11,11,17,5,9,7,13,9,4,7,10,11,6,11,12,7,8,9,8,4,3,7,2,3,3,1,7,3,7,2,0,3,,
S01010425,Whiteinch - 03,Glasgow City,1088,9,5,5,8,10,11,12,10,7,12,11,16,9,13,8,14,13,7,9,3,9,10,10,12,19,11,23,26,28,31,29,22,26,18,15,17,13,24,18,23,17,15,14,19,11,9,12,19,18,14,12,24,15,23,20,17,11,10,8,19,3,15,19,13,8,16,10,13,5,4,9,10,9,11,6,6,4,4,0,5,4,6,1,3,2,2,0,2,2,2,11,,
S01010426,Whiteinch - 04,Glasgow City,703,11,8,7,5,11,5,10,11,8,12,9,10,6,1,6,7,6,4,0,2,8,7,8,3,9,0,6,14,23,22,8,13,18,16,22,18,10,17,13,25,10,5,19,7,1,4,6,9,10,19,2,12,13,5,20,4,8,6,4,10,13,9,10,11,5,9,7,6,4,8,4,7,5,7,1,4,1,2,4,2,2,1,2,0,0,1,0,1,1,1,2,,
S01010427,Scotstoun North and East - 01,Glasgow City,1255,15,21,15,15,28,11,19,27,20,18,14,22,14,20,18,23,15,21,6,5,9,6,11,21,24,19,22,19,29,17,23,27,25,22,16,11,13,19,12,25,19,25,21,29,9,18,15,10,20,15,15,10,20,14,18,26,9,15,13,16,22,16,17,2,9,7,8,12,3,10,14,13,4,3,7,3,3,5,5,6,4,6,2,2,1,7,5,3,0,1,1,,
S01010428,Scotstoun North and East - 02,Glasgow City,717,8,7,11,5,6,5,6,3,10,6,4,9,8,10,3,12,9,10,7,8,6,9,9,11,10,3,3,6,7,13,9,10,7,8,7,9,13,8,5,6,13,12,4,13,9,5,14,15,15,7,6,7,14,7,11,9,14,6,13,7,13,13,16,13,10,4,10,6,6,11,6,9,10,5,7,2,3,5,6,7,3,9,3,6,7,4,4,5,3,1,3,,
S01010429,Scotstoun North and East - 03,Glasgow City,1028,14,16,22,27,11,19,12,9,18,13,19,15,9,12,10,9,6,5,7,14,6,7,5,10,11,4,13,9,8,18,20,11,17,20,12,25,25,16,26,20,15,26,16,16,16,9,11,14,20,16,12,7,14,2,7,10,13,8,16,15,12,10,20,11,13,8,7,8,15,9,10,13,8,6,7,5,6,3,4,6,9,1,4,5,1,3,2,2,1,1,5,,
S01010430,Scotstoun North and East - 04,Glasgow City,950,8,14,13,15,17,7,18,11,8,15,21,11,17,7,9,9,5,7,6,11,6,6,10,14,7,21,16,19,28,27,23,28,20,17,31,18,23,16,9,14,13,26,28,7,13,11,6,7,18,11,17,5,8,10,16,8,3,17,1,12,6,5,5,10,2,11,5,7,7,1,6,5,5,5,4,5,9,4,3,2,0,4,3,2,1,3,2,2,0,5,2,,
S01010431,Scotstoun North and East - 05,Glasgow City,667,6,5,11,4,11,7,9,7,9,8,9,5,10,8,6,11,5,3,3,2,3,3,3,10,10,9,5,13,5,7,5,6,2,8,7,8,6,1,14,12,14,10,7,3,14,11,10,12,14,17,7,7,7,10,12,9,15,16,9,9,5,9,10,11,11,13,21,10,5,9,11,6,4,6,5,1,4,3,3,5,5,2,2,7,3,2,0,0,0,0,5,,
S01010432,Scotstoun South and West - 01,Glasgow City,906,7,11,8,8,13,12,7,8,11,12,5,11,3,7,8,13,9,4,15,6,10,14,16,17,17,8,17,12,41,18,20,17,27,21,17,17,22,7,11,10,25,8,21,10,5,18,3,4,13,5,10,8,8,25,20,8,17,3,11,11,11,12,15,12,12,9,9,9,6,2,4,3,5,2,6,8,4,2,3,0,2,1,1,1,3,2,3,0,3,2,4,,
S01010433,Scotstoun South and West - 02,Glasgow City,639,5,2,7,9,9,9,12,4,15,8,13,9,9,3,11,10,12,5,6,7,6,9,11,12,5,10,5,16,8,12,19,15,15,17,19,18,16,9,4,12,2,6,10,6,5,5,7,10,11,20,11,10,12,3,9,10,13,7,5,5,8,3,8,2,4,3,4,0,4,3,4,1,3,2,1,3,2,5,3,0,1,1,0,1,0,0,0,0,1,1,1,,
S01010434,Scotstoun South and West - 03,Glasgow City,690,13,12,13,12,6,16,4,9,8,15,11,3,2,10,6,7,8,7,5,9,3,3,12,16,20,11,9,15,22,18,10,15,19,19,4,15,8,25,13,22,15,9,10,5,8,12,2,10,13,4,11,9,3,4,8,2,4,7,7,10,4,4,4,1,6,5,4,5,5,6,0,4,4,3,1,3,2,3,3,1,0,3,2,1,2,0,1,0,0,0,5,,
S01010435,Scotstoun South and West - 04,Glasgow City,607,6,7,5,10,12,5,1,4,3,3,8,4,11,4,2,3,7,6,4,9,5,5,7,5,5,2,7,9,8,9,11,8,5,11,9,7,15,1,3,7,9,13,9,6,13,9,7,4,5,9,7,10,11,7,9,12,11,14,13,12,13,15,10,11,3,10,2,4,8,4,10,5,3,3,4,7,2,7,2,4,4,4,13,5,1,3,3,1,1,2,0,,
S01010436,Scotstoun South and West - 05,Glasgow City,767,13,8,11,4,4,8,10,6,12,6,6,11,4,3,7,4,8,2,3,4,1,9,6,7,8,9,18,6,18,13,19,16,15,6,20,20,16,21,25,2,17,7,21,13,19,14,9,22,9,10,10,16,8,7,21,12,10,8,9,10,6,5,6,11,8,9,9,3,2,1,9,4,8,5,2,4,6,6,3,3,5,3,0,2,2,2,2,0,0,0,0,,
